playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,passes_completed,passes_total_distance,passes_progressive_distance,progressive_passes,passes_into_final_third,passes_into_penalty_area,assists,passes_completed_short,passes_completed_medium,passes_completed_long,Market Value,birth_date,age,height_cm
1785,Bono,1,Morocco,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8666666,,,
9820,Achraf Dari,20,Morocco,LCB,Achraf Dari,190cm,82kg,(Age: 26-040d),1.0,4.0,2.0,50.0,0.27,0.14,0.25,0.5,15.4,0.0,0.0,21.0,14.0,16.0,19.0,65.0,2.0,547.0,12287.0,4337.0,33.0,25.0,0.0,0.0,123.0,308.0,106.0,734090,,,
13870,Abderrazak Hamdallah,9,Morocco,CF,Abderrazak Hamdallah,179cm,74kg,(Age: 34-180d),17.333,88.667,37.667,43.133,4.843,2.053,0.143,0.313,,6.0,8.0,,,,,,,,,,,,,,,,,5050000,,,
13865,Badr Benoun,24,Morocco,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270833,,,
13866,Selim Amallah,15,Morocco,AM,Selim Amallah,186cm,78kg,(Age: 28-212d),5.5,45.5,15.25,33.325,2.587,0.858,0.102,0.292,20.6,0.75,0.75,52.5,34.0,30.25,29.0,11.5,0.0,434.25,7816.5,2204.5,75.5,52.0,15.5,2.75,202.25,155.0,60.25,3945454,,,
13862,Munir,12,Morocco,GK,Munir,192cm,79kg,(Age: 36-036d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000000,,,
12777,Abdelhamid Sabiri,11,Morocco,CM,Abdelhamid Sabiri,183cm,79kg,(Age: 28-199d),4.5,40.0,16.0,42.875,2.728,1.11,0.11,0.245,24.25,0.75,1.0,34.5,20.75,14.75,11.25,11.75,0.25,385.5,6959.5,2062.0,57.0,48.0,6.5,1.75,181.75,132.5,55.75,1516666,,,
13863,Ahmed Reda Tagnaouti,22,Morocco,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1026923,1996-04-05,29,192
9865,Zakaria Aboukhlal,14,Morocco,RW,Zakaria Aboukhlal,179cm,72kg,(Age: 25-117d),4.333,35.333,11.333,31.433,4.37,1.4,0.123,0.413,14.75,0.0,0.0,11.0,8.0,12.5,4.333,3.5,0.0,143.5,1883.0,470.0,20.5,5.5,9.5,1.667,87.5,42.0,5.0,1555555,,,
13867,Bilal El Khannouss,23,Morocco,CM,Bilal El Khannouss,180cm,69kg,(Age: 21-036d),2.0,40.333,9.667,23.833,1.66,0.397,0.05,0.213,21.3,0.0,0.0,49.667,30.333,24.333,6.667,9.667,1.0,957.0,17909.667,5703.0,184.667,126.667,47.667,4.0,404.0,370.333,140.0,,,,
1810,Youssef En-Nesyri,19,Morocco,CF,Youssef En-Nesyri,192cm,77kg,(Age: 28-014d),7.75,43.75,16.25,37.825,2.638,0.992,0.158,0.43,12.675,0.25,0.25,10.75,7.0,12.0,5.5,17.5,0.0,157.75,2133.0,313.25,12.25,6.25,3.0,0.75,97.25,38.25,9.25,14273333,1997-06-01,28,188
1681,Achraf Hakimi,2,Morocco,RB,Achraf Hakimi,177cm,68kg,(Age: 26-223d),4.5,29.25,12.75,42.15,1.085,0.455,0.153,0.373,17.65,0.0,0.0,55.25,35.75,27.5,27.25,29.5,1.75,1561.5,21897.25,6656.75,118.0,84.25,36.75,7.0,958.75,461.0,70.0,38166666,,,
401,Sofiane Boufal,17,Morocco,LW,Sofiane Boufal,180cm,74kg,(Age: 31-271d),4.333,31.333,12.667,40.467,2.063,0.837,0.087,0.21,19.633,1.667,1.667,25.0,16.333,11.0,5.0,1.0,0.0,440.667,7049.0,2001.0,71.667,39.667,16.333,2.333,236.667,144.0,38.667,9450000,,,
8027,Noussair Mazraoui,3,Morocco,LB,Noussair Mazraoui,183cm,73kg,(Age: 27-213d),1.667,20.333,6.333,26.467,1.357,0.357,0.047,0.12,19.8,0.0,0.0,33.667,23.0,16.667,18.667,28.333,0.0,823.333,12590.667,4333.333,122.667,91.333,27.333,1.0,436.0,300.0,51.0,12185714,,,
4883,Andrej Kramaric,9,Croatia,AM,Andrej Kramarić,180cm,74kg,(Age: 33-361d),13.75,82.25,33.25,42.05,3.257,1.35,0.145,0.338,16.9,3.0,3.25,6.5,3.25,9.75,6.75,7.25,0.5,717.25,10924.5,2543.25,106.75,59.25,35.0,5.0,389.75,234.75,53.75,30291666,,,
13860,Marko Livaja,14,Croatia,CF,Marko Livaja,182cm,81kg,(Age: 31-293d),11.5,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,3855555,,,
13854,Dominik Livakovic,1,Croatia,GK,Dominik Livaković,186cm,78kg,(Age: 30-157d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8825000,,,
13859,Mislav Orsic,18,Croatia,LW,Mislav Oršić,178cm,66kg,(Age: 32-168d),12.25,,,,,,,,,0.25,0.25,,,,,,,,,,,,,0.0,,,,7388888,,,
40,Dejan Lovren,6,Croatia,RCB,Dejan Lovren,188cm,83kg,(Age: 35-345d),0.75,10.25,2.75,24.65,0.703,0.18,0.068,0.333,10.6,0.0,0.0,14.0,10.75,10.0,15.5,46.5,1.0,642.0,12083.5,4268.5,36.5,28.0,3.0,0.25,224.5,362.5,48.0,15300000,1989-07-05,35,188
8107,Luka Sucic,25,Croatia,CM,Luka Sučić,185cm,68kg,(Age: 22-280d),4.5,37.0,13.0,31.05,2.425,0.785,0.1,0.305,,0.0,0.0,,12.0,,6.5,,,,,,,,,2.0,,,,3700000,2002-09-08,22,185
9106,Domagoj Vida,21,Croatia,RCB,Domagoj Vida,184cm,69kg,(Age: 36-047d),3.5,16.0,5.25,32.825,0.537,0.175,0.218,0.645,,0.0,0.0,,,,,,,,,,,,,,,,,6871428,1989-04-29,36,184
5199,Ivo Grbic,12,Croatia,GK,Ivo Grbić,195cm,83kg,(Age: 29-148d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,397.0,11507.0,9011.0,0.0,5.0,0.0,0.0,96.0,156.0,143.0,2545454,1996-01-18,29,195
13858,Josip Juranovic,22,Croatia,RB,Josip Juranović,175cm,68kg,(Age: 29-303d),2.0,36.0,8.0,22.2,1.57,0.35,0.0,0.0,,1.0,1.0,,28.0,,22.0,,,,,,,,,3.333,,,,1772222,1995-08-16,29,173
1665,Ante Budimir,17,Croatia,CF,Ante Budimir,190cm,74kg,(Age: 33-328d),10.667,48.0,20.0,41.967,2.197,0.93,0.19,0.463,12.333,1.333,1.333,25.0,12.333,20.0,4.333,20.667,0.333,271.333,3122.667,589.333,28.333,21.0,5.0,1.333,175.0,55.667,6.333,5585714,1991-07-22,33,190
13856,Josip Sutalo,24,Croatia,RCB,Josip Šutalo,190cm,79kg,(Age: 25-107d),1.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1140000,,,
100,Mateo Kovacic,8,Croatia,CM,Mateo Kovačić,181cm,74kg,(Age: 31-040d),0.75,23.5,4.75,20.7,1.192,0.245,0.035,0.133,21.525,0.0,0.0,51.25,31.5,17.75,13.0,13.5,1.25,1427.0,22668.25,5747.75,169.75,147.75,21.25,2.75,733.5,521.75,109.0,38000000,,,
8330,Mario Pasalic,15,Croatia,AM,Mario Pašalić,188cm,82kg,(Age: 30-126d),8.25,40.75,14.5,38.775,1.99,0.747,0.218,0.56,12.9,0.0,0.0,33.0,16.75,21.25,16.75,14.0,0.75,863.5,14747.25,3372.25,112.25,77.75,23.5,4.0,400.25,345.5,85.5,17600000,,,
13857,Borna Barisic,3,Croatia,LB,Borna Barišić,186cm,79kg,(Age: 32-217d),0.75,18.333,4.333,22.567,0.74,0.177,0.05,0.163,,0.0,0.25,,19.333,,20.0,,,,,,,,,4.5,,,,3331250,,,
6029,Kristijan Jakic,26,Croatia,DM,Kristijan Jakić,181cm,74kg,(Age: 28-032d),2.0,30.0,7.0,23.3,1.44,0.34,0.03,0.14,19.0,0.0,0.0,37.0,22.0,33.0,21.0,25.0,1.0,618.0,10214.0,3712.0,90.0,67.0,7.0,0.0,317.0,228.0,57.0,1742500,,,
5968,Lovro Majer,7,Croatia,RW,Lovro Majer,176cm,74kg,(Age: 27-149d),5.0,45.0,18.0,40.0,2.21,0.88,0.13,0.33,19.9,0.0,0.0,32.0,21.0,26.0,11.0,9.0,0.0,801.0,13554.0,3712.0,147.0,85.0,30.0,4.0,383.0,298.0,87.0,5310000,,,
13861,Bruno Petkovic,16,Croatia,CF,Bruno Petković,192cm,87kg,(Age: 30-272d),8.0,,,,,,,,,3.75,3.75,,,,,,,,,,,,,0.0,,,,8035000,1994-09-16,30,193
8129,Marcelo Brozovic,11,Croatia,DM,Marcelo Brozović,181cm,68kg,(Age: 32-211d),2.25,34.25,9.75,27.425,1.133,0.318,0.068,0.292,23.65,0.0,0.0,74.75,44.75,35.5,41.75,38.0,1.75,2151.75,40264.5,11969.5,257.5,244.75,38.25,3.5,877.5,931.0,295.5,42384615,,,
4892,Josko Gvardiol,20,Croatia,LCB,Joško Gvardiol,185cm,82kg,(Age: 23-143d),1.667,23.0,7.0,30.4,0.86,0.26,0.09,0.29,16.3,0.0,0.0,47.0,31.0,30.0,51.0,62.0,2.0,1769.0,30575.0,13299.0,157.0,170.0,18.0,1.0,817.0,765.0,155.0,9871428,,,
12604,Martin Erlic,5,Croatia,RCB,Martin Erlic,192cm,78kg,(Age: 27-142d),1.667,10.333,2.333,22.233,0.44,0.1,0.143,0.557,11.2,0.0,0.0,23.0,14.667,32.333,33.333,88.333,1.0,948.333,20321.333,6624.0,52.667,51.333,1.333,0.333,237.667,556.0,146.667,1772222,1998-01-24,27,193
8136,Ivan Perisic,4,Croatia,LB,Ivan Perišić,187cm,78kg,(Age: 36-133d),6.0,53.5,16.25,30.975,2.328,0.702,0.108,0.348,15.125,0.75,0.75,27.5,18.25,31.5,23.25,35.25,0.25,761.5,12544.0,3742.0,79.0,43.0,41.5,3.75,395.25,261.0,74.75,26038461,,,
13855,Ivica Ivusic,23,Croatia,GK,Ivica Ivušić,195cm,87kg,(Age: 30-134d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1015000,,,
6019,Nikola Vlasic,13,Croatia,AM,Nikola Vlašić,178cm,76kg,(Age: 27-254d),8.0,71.0,28.333,40.833,2.913,1.17,0.107,0.257,18.5,1.667,2.667,11.0,14.667,4.0,6.333,1.0,0.0,165.0,2200.0,370.0,14.0,6.0,3.0,3.333,106.0,44.0,7.0,19791666,,,
4615,Josip Stanisic,2,Croatia,RB,Josip Stanišić,186cm,73kg,(Age: 25-074d),0.667,7.667,5.0,78.7,0.52,0.357,0.417,0.443,10.4,0.0,0.0,21.0,11.333,7.0,16.333,10.0,2.0,508.0,8291.0,2176.0,44.0,30.0,4.0,0.333,250.0,210.0,36.0,1118750,,,
1687,Luka Modric,10,Croatia,CM,Luka Modrić,174cm,64kg,(Age: 39-279d),3.25,34.5,12.5,36.875,1.315,0.482,0.082,0.228,22.075,0.25,0.25,35.25,20.25,13.5,30.25,10.5,0.5,1610.0,27646.75,8155.75,245.5,187.75,41.75,6.0,792.75,544.25,199.5,17700000,,,
4926,Borna Sosa,19,Croatia,LB,Borna Sosa,176cm,73kg,(Age: 27-145d),0.5,11.5,3.25,38.85,0.627,0.23,0.135,0.292,21.667,0.0,0.0,16.333,8.0,19.333,18.25,56.333,0.0,819.333,13107.667,5281.667,88.333,59.333,38.667,5.25,452.0,261.0,75.0,6870833,,,
9330,Dani Alves,13,Brazil,RB,Dani Alves,172cm,69kg,,1.0,19.5,5.25,23.6,0.955,0.235,0.073,0.28,24.55,0.0,0.0,36.0,23.25,12.75,11.0,11.25,0.75,1141.5,17862.25,6363.75,131.5,127.0,34.0,2.25,642.0,359.25,99.25,2363636,,,
1695,Vinícius Junior,20,Brazil,LW,Vinicius Júnior,177cm,62kg,(Age: 24-338d),6.25,50.0,22.25,42.55,2.842,1.22,0.105,0.233,15.275,0.0,0.0,28.5,17.0,18.25,5.75,3.25,0.0,592.25,7806.75,1491.75,56.25,18.25,30.5,3.5,382.75,146.75,23.75,53181818,,,
44,Fabinho,15,Brazil,DM,Fabinho,188cm,78kg,(Age: 31-235d),2.0,14.5,4.0,25.9,0.593,0.165,0.098,0.295,23.975,0.5,0.5,56.25,30.5,30.0,36.25,34.25,1.25,1505.5,25471.25,6985.0,129.25,127.5,16.25,1.5,671.25,684.0,111.25,53272727,,,
1676,Eder Militao,14,Brazil,RB,Éder Militão,186cm,78kg,(Age: 27-148d),1.25,19.0,5.0,31.7,0.777,0.212,0.052,0.21,14.825,0.0,0.0,38.75,24.5,27.0,39.0,70.5,1.0,1108.5,22080.5,7563.25,70.5,71.0,4.25,1.0,371.0,572.0,147.25,37833333,,,
3930,Lucas Paquetá,7,Brazil,CM,Lucas Paquetá,180cm,72kg,(Age: 27-292d),4.75,46.75,18.0,39.475,2.282,0.878,0.082,0.205,19.275,0.25,0.25,47.25,25.5,25.0,10.25,14.5,0.75,742.0,11039.75,3654.0,120.5,88.0,26.0,3.25,410.5,237.0,50.25,27791666,,,
8039,Antony,19,Brazil,RW,Antony,172cm,63kg,(Age: 23-280d),2.0,11.0,4.0,36.4,1.49,0.54,0.18,0.5,19.1,0.0,0.0,21.0,12.0,9.0,7.0,3.0,0.0,168.0,2191.0,412.0,14.0,10.0,6.0,0.0,109.0,46.0,5.0,16500000,,,
2071,Alex Telles,16,Brazil,LB,Alex Telles,181cm,72kg,(Age: 32-183d),3.667,14.667,4.0,25.867,0.74,0.193,0.033,0.127,25.733,2.667,3.333,32.333,19.0,16.667,32.333,36.333,0.0,870.333,14302.333,5587.333,84.333,60.0,21.333,5.0,440.0,327.0,76.667,29916666,,,
195,Richarlison,9,Brazil,CF,Richarlison,179cm,71kg,(Age: 28-037d),10.75,80.5,27.75,34.275,2.605,0.895,0.12,0.353,15.225,1.0,1.0,52.25,34.0,33.5,13.5,37.75,0.25,486.75,6694.75,1488.0,66.75,29.5,20.5,3.0,276.0,139.75,24.5,48230769,,,
30,Gabriel Jesus,18,Brazil,CF,Gabriel Jesus,177cm,72kg,(Age: 28-074d),9.5,65.0,25.75,39.55,3.375,1.393,0.138,0.373,12.675,0.5,0.75,15.5,7.75,19.0,11.0,5.75,0.0,523.75,6368.25,873.75,38.5,17.25,15.75,5.5,332.25,120.0,17.0,65600000,,,
3924,Bruno Guimarães,17,Brazil,DM,Bruno Guimarães,182cm,77kg,(Age: 27-212d),2.667,19.667,8.667,39.467,1.297,0.59,0.1,0.197,21.967,0.333,0.333,56.667,29.333,23.333,14.667,12.333,0.333,974.0,17167.333,4414.333,138.333,122.667,25.333,1.667,435.0,403.0,106.333,19822222,,,
1683,Casemiro,5,Brazil,CM,Casemiro,184cm,79kg,(Age: 33-113d),3.5,43.0,10.0,23.15,1.435,0.33,0.08,0.343,21.35,0.0,0.0,86.25,53.0,55.0,54.25,63.75,1.5,1643.25,30421.5,9072.25,152.25,160.5,19.0,2.5,740.25,607.5,239.25,64538461,,,
8050,Alex Sandro,6,Brazil,LB,Alex Sandro,180cm,78kg,(Age: 34-141d),1.0,15.0,4.25,26.675,0.63,0.175,0.065,0.263,14.8,0.0,0.0,44.0,27.5,23.75,35.75,53.5,0.75,1336.0,22741.25,7152.25,131.0,102.0,31.25,1.75,612.75,578.25,114.25,250000,,,
2074,Raphinha,11,Brazil,RW,Raphinha,176cm,78kg,(Age: 28-184d),8.5,75.5,22.5,30.4,2.575,0.785,0.085,0.29,19.3,2.0,2.0,42.5,23.0,37.0,29.0,27.5,0.5,755.5,12732.0,4756.5,115.5,85.0,44.5,6.0,373.0,246.5,93.5,18384615,,,
1697,Rodrygo,21,Brazil,RW,Rodrygo,174cm,68kg,(Age: 24-158d),2.333,25.0,9.333,38.033,1.903,0.687,0.097,0.24,14.867,0.0,0.0,13.0,7.0,16.333,9.333,4.0,0.0,435.667,5319.333,1293.333,37.667,27.667,18.0,3.333,296.667,89.667,14.0,38888888,,,
132,Fred,8,Brazil,CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26714285,,,
32,Alisson,1,Brazil,GK,Alisson,193cm,91kg,(Age: 32-257d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25,1.0,20.25,4.25,1027.25,24744.75,15864.0,0.75,8.0,0.75,0.5,211.25,575.75,236.5,67700000,1992-10-02,32,193
13831,Everton Ribeiro,22,Brazil,CM,Everton Ribeiro,174cm,68kg,(Age: 36-067d),3.25,38.0,12.75,37.45,1.52,0.532,0.088,0.24,19.775,0.0,0.0,40.5,25.0,22.5,23.5,4.75,0.75,1046.5,15722.75,4804.25,204.5,104.75,56.75,5.0,597.0,351.25,64.75,7625000,,,
13830,Pedro,25,Brazil,CF,João Pedro,182cm,69kg,(Age: 23-263d),5.333,56.667,20.333,35.733,2.587,0.93,0.08,0.223,15.133,0.667,0.667,25.0,15.667,17.0,14.0,17.333,0.0,431.333,6456.333,1323.0,63.333,35.667,17.333,1.333,246.0,131.0,31.333,13888888,,,
1926,Thiago Silva,3,Brazil,LCB,Mosquito,,,(Age: 29-004d),,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,309.0,8757.0,5920.0,0.0,1.0,0.0,0.5,38.0,165.0,106.0,6390909,,,
12945,Bremer,24,Brazil,RCB,Gleison Bremer,188cm,83kg,(Age: 28-090d),3.667,22.333,8.333,38.167,0.733,0.277,0.17,0.453,10.533,0.0,0.0,54.333,31.333,52.0,83.0,132.333,0.667,1150.333,22629.0,7966.333,67.333,51.333,3.333,0.667,369.0,632.333,131.0,6500000,,,
6,Ederson,23,Brazil,GK,Éderson,171cm,68kg,(Age: 36-095d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3175000,,,
162,Gabriel Martinelli,26,Brazil,LW,Gabriel Martinelli,180cm,74kg,(Age: 23-363d),3.667,27.667,9.333,37.033,2.387,0.877,0.15,0.393,13.9,0.333,0.333,18.0,11.667,15.667,10.333,9.0,0.0,214.0,3145.0,621.333,19.0,5.667,9.0,2.333,130.0,67.333,11.667,20111111,,,
13829,Weverton,12,Brazil,GK,Wéverton,186cm,91kg,(Age: 37-185d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,10.5,0.25,631.75,17819.25,13011.0,0.0,22.75,1.0,0.0,140.0,275.5,213.75,4277777,1987-12-13,37,189
3846,Marquinhos,4,Brazil,RCB,Marquinhos,175cm,77kg,(Age: 22-070d),0.0,17.0,9.0,52.9,2.21,1.17,0.0,0.0,16.7,0.0,0.0,14.0,9.0,9.0,0.0,5.0,0.0,164.0,2426.0,440.0,11.0,5.0,9.0,1.0,103.0,45.0,10.0,61200000,,,
8061,Danilo,2,Brazil,LB,Danilo Larangeira,185cm,74kg,,1.0,11.5,2.75,26.25,0.362,0.09,0.11,0.395,12.5,0.0,0.0,33.5,21.0,50.5,34.75,132.75,1.25,1179.0,25756.0,11256.0,90.25,82.5,6.0,0.25,312.25,645.25,213.25,8725000,,,
3865,Neymar,10,Brazil,AM,Neymar,174cm,68kg,(Age: 33-131d),13.0,43.0,21.5,50.0,2.265,1.135,0.255,0.505,18.0,2.5,3.0,25.5,16.5,8.0,4.0,1.5,1.0,1022.0,14496.5,4940.0,153.5,126.5,45.0,8.5,603.5,274.5,67.0,143600000,,,
8037,Dusan Tadić,10,Serbia,AM,Dušan Tadić,181cm,76kg,(Age: 36-208d),16.5,65.25,27.25,41.9,2.24,0.927,0.158,0.365,17.525,6.25,7.25,25.5,12.0,27.25,12.25,16.0,0.25,1036.5,15321.0,5051.5,193.25,55.0,113.75,15.75,588.5,304.5,78.25,19200000,,,
4734,Filip Kostic,17,Serbia,LWB,Filip Kostić,176cm,73kg,(Age: 32-227d),4.5,63.25,21.0,33.85,2.06,0.69,0.078,0.222,21.8,0.0,0.0,55.25,32.0,48.0,21.75,29.5,0.5,966.25,18033.0,7361.0,113.0,75.0,58.75,11.0,409.75,398.25,132.25,25666666,,,
1550,Nemanja Maksimovic,6,Serbia,DM,Nemanja Maksimović,189cm,74kg,(Age: 30-141d),1.25,28.75,6.75,23.3,0.875,0.205,0.045,0.193,16.025,0.0,0.0,58.0,33.25,44.75,63.75,37.5,0.5,586.0,8674.75,2147.25,64.25,42.75,10.25,0.5,301.0,190.75,39.75,12714285,,,
9947,Milos Veljkovic,5,Serbia,MCB,Miloš Veljković,184cm,77kg,(Age: 29-263d),0.5,9.75,2.25,25.225,0.42,0.098,0.04,0.145,11.833,0.0,0.0,38.333,24.0,24.667,29.25,99.0,0.667,869.0,18547.0,6732.667,95.333,70.667,7.0,0.5,245.667,468.667,148.0,6881818,,,
3880,Strahinja Pavlovic,2,Serbia,LCB,Strahinja Pavlović,194cm,87kg,(Age: 24-023d),0.333,7.333,3.333,35.5,0.94,0.367,0.027,0.043,12.0,0.0,0.0,24.0,14.333,10.0,15.0,32.5,0.0,308.5,6137.5,2160.5,32.0,26.5,4.5,0.0,97.5,171.5,36.5,6805555,,,
1991,Aleksandar Mitrovic,9,Serbia,CF,Aleksandar Mitrović,189cm,83kg,(Age: 30-273d),20.75,130.75,49.5,36.675,3.84,1.42,0.115,0.305,15.025,3.0,3.75,13.5,6.75,20.0,5.25,31.75,0.25,667.5,8756.5,1503.25,65.0,37.75,21.5,3.75,414.5,161.0,33.25,19583333,,,
13904,Filip Mladenovic,25,Serbia,LM,Filip Mladenović,180cm,64kg,(Age: 33-305d),2.5,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,1620000,,,
13905,Strahinja Erakovic,3,Serbia,RCB,Strahinja Eraković,184cm,81kg,(Age: 24-145d),0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,958333,,,
13216,Stefan Mitrović,13,Serbia,RCB,Stefan Mitrović,,,(Age: 22-305d),6.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,312500,,,
12576,Nikola Milenkovic,4,Serbia,RCB,Nikola Milenković,195cm,92kg,(Age: 27-247d),3.0,25.5,10.5,41.2,0.75,0.31,0.113,0.278,14.9,0.0,0.0,52.0,31.5,37.5,40.0,122.0,0.5,1579.75,30881.5,10303.5,135.0,105.5,5.25,0.25,529.75,844.0,189.5,24727272,1997-10-12,27,195
1702,Luka Jovic,11,Serbia,CF,Luka Jović,181cm,74kg,(Age: 27-175d),4.0,25.0,6.0,24.0,2.52,0.6,0.16,0.67,13.7,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,225.0,3410.0,820.0,37.0,24.0,8.0,1.0,133.0,60.0,20.0,27071428,,,
12642,Ivan Ilić,24,Serbia,CM,Ivan Ilić,182cm,77kg,(Age: 24-091d),2.25,19.667,6.333,30.567,0.92,0.313,0.1,0.35,20.7,0.25,0.25,32.5,19.0,25.5,25.667,40.5,0.0,1030.5,17922.5,4933.5,134.0,103.0,17.0,0.75,453.0,453.5,93.0,3665625,,,
12561,Sergej Milinković-Savić,20,Serbia,CM,Sergej Milinković-Savić,191cm,76kg,(Age: 30-109d),7.75,75.25,24.75,33.05,2.42,0.79,0.108,0.31,18.525,0.0,0.0,57.5,36.75,49.25,32.75,49.5,0.5,1441.0,24196.5,6645.0,200.0,147.25,49.5,6.5,714.5,513.0,155.0,71727272,1995-02-27,30,192
4109,Predrag Rajkovic,12,Serbia,GK,Predrag Rajković,191cm,84kg,(Age: 29-228d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,1.333,0.667,1.333,15.667,1.333,868.667,24260.333,16072.333,0.667,23.0,2.0,0.0,128.0,442.0,293.0,6100000,,,
1799,Nemanja Gudelj,8,Serbia,DM,Nemanja Gudelj,187cm,73kg,(Age: 33-212d),0.25,14.0,2.25,16.775,0.77,0.122,0.007,0.043,27.05,0.0,0.0,27.0,16.5,17.75,21.25,35.0,0.75,750.5,12858.25,3492.75,47.0,48.75,2.25,0.25,334.5,339.25,56.25,5833333,,,
3989,Nemanja Radonjic,7,Serbia,LW,Nemanja Radonjić,178cm,69kg,(Age: 29-121d),1.0,15.0,6.0,40.0,2.21,0.88,0.07,0.17,18.8,0.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0,157.0,2188.0,872.0,31.0,17.0,13.0,2.0,98.0,40.0,8.0,6307692,,,
12776,Filip Djuricic,21,Serbia,AM,Filip Đuričić,181cm,72kg,(Age: 33-137d),3.5,32.0,9.25,35.2,2.002,0.627,0.11,0.355,18.65,0.25,0.25,21.25,15.0,16.75,7.25,8.75,0.25,472.75,6703.5,1611.0,64.0,34.5,22.5,2.75,277.25,144.25,24.25,4850000,,,
13906,Andrija Zivkovic,14,Serbia,RWB,Andrija Živković,170cm,66kg,(Age: 28-340d),4.333,12.0,4.0,33.3,1.62,0.54,0.0,0.0,21.0,0.333,0.333,15.0,9.0,2.0,7.0,0.0,0.0,275.0,4457.0,1556.0,47.0,28.0,20.0,3.667,144.0,95.0,24.0,8923076,,,
1957,Marko Grujic,26,Serbia,CM,Marko Grujić,191cm,82kg,(Age: 29-064d),3.0,28.0,10.75,37.95,1.7,0.637,0.113,0.285,17.325,0.0,0.0,36.75,23.5,24.0,19.0,38.5,0.25,640.75,10795.0,2941.0,87.5,69.0,6.75,0.5,306.5,243.0,65.0,14400000,,,
12653,Vanja Milinković-Savić,23,Serbia,GK,Vanja Milinković-Savić,202cm,92kg,(Age: 28-116d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.333,4.0,2.0,257.667,8838.0,6841.333,0.333,21.0,2.0,0.0,30.0,119.333,108.0,1465909,,,
13151,Srdjan Babic,15,Serbia,LCB,Srđan Babić,192cm,84kg,(Age: 29-055d),1.667,14.5,2.5,17.1,0.47,0.085,0.07,0.415,9.1,0.0,0.0,23.0,17.5,16.0,38.5,114.0,0.0,1344.0,27610.0,9102.0,95.0,56.0,1.0,1.0,347.0,826.0,159.0,1370000,,,
1763,Marko Dmitrovic,1,Serbia,GK,Marko Dmitrović,194cm,89kg,(Age: 33-143d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.25,0.25,1.25,13.5,1.5,405.75,17092.0,14434.25,0.75,47.0,1.0,0.0,36.75,130.5,236.75,8136363,,,
12664,Saša Lukić,16,Serbia,CM,Saša Lukić,183cm,73kg,(Age: 28-307d),2.75,18.5,5.5,32.2,0.833,0.265,0.128,0.367,20.625,0.75,0.75,33.25,18.75,22.75,20.5,21.0,0.0,809.75,13256.75,3315.5,89.25,80.25,16.75,1.25,392.5,320.5,65.5,3509090,,,
12643,Darko Lazović,22,Serbia,LM,Darko Lazović,181cm,66kg,(Age: 34-274d),2.5,38.0,11.75,31.75,1.25,0.38,0.068,0.22,18.225,0.0,0.0,29.75,18.25,20.25,20.5,41.0,0.25,1011.0,15648.75,6682.5,151.5,77.0,59.25,6.0,556.75,362.75,65.75,3880000,,,
