playerId,playerNickname,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,Market Value,birth_date,age,height_cm
14025,Youssef Msakni,7,Tunisia,LW,Youssef Msakni,179cm,73kg,(Age: 34-155d),,,,,,,,,,,,2957142.0,1990-10-28,34.0,179.0
7649,Mohamed Drager,20,Tunisia,RWB,Mohamed Dräger,180cm,72kg,(Age: 28-280d),1.333,24.5,3.0,12.85,1.53,0.185,0.08,0.625,21.4,0.0,0.0,1337500.0,1996-06-25,28.0,181.0
14027,Naim Sliti,23,Tunisia,RW,Naïm Sliti,173cm,74kg,(Age: 32-248d),5.75,46.25,16.5,35.975,2.225,0.805,0.115,0.305,24.5,0.5,0.75,6400000.0,1992-07-27,32.0,173.0
14022,Aissa Laidouni,14,Tunisia,CM,Aïssa Laïdouni,183cm,77kg,(Age: 28-109d),3.25,,,,,,,,,1.25,1.25,833333.0,1996-12-13,28.0,184.0
14016,Aymen Balbouli,1,Tunisia,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475000.0,1984-09-14,40.0,182.0
14029,Taha Yassine Khenissi,11,Tunisia,CF,Taha Yassine Khenissi,180cm,77kg,(Age: 33-085d),,,,,,,,,,,,1030000.0,1992-01-06,33.0,180.0
14020,Bilel Ifa,2,Tunisia,RCB,Bilel Ifa,185cm,81kg,,1.0,4.0,1.0,25.0,0.39,0.1,0.25,1.0,,0.0,0.0,300000.0,1990-03-09,35.0,185.0
14013,Aymen Dahmen,16,Tunisia,GK,Aymen Dahmen,187cm,83kg,(Age: 28-063d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662500.0,1997-01-28,28.0,188.0
4758,Ellyes Skhiri,17,Tunisia,CM,Ellyes Skhiri,184cm,68kg,(Age: 29-326d),3.25,22.5,6.25,29.0,0.815,0.238,0.155,0.502,17.8,0.0,0.0,9780000.0,1995-05-10,29.0,185.0
14024,Ferjani Sassi,13,Tunisia,CM,Ferjani Sassi,186cm,79kg,(Age: 33-014d),0.5,,7.0,,,0.545,,0.085,,0.0,0.0,2066666.0,1992-03-18,33.0,185.0
12862,Wajdi Kechrida,21,Tunisia,RM,Wajdi Kechrida,184cm,79kg,(Age: 29-147d),0.0,6.0,1.0,16.7,0.57,0.09,0.0,0.0,18.9,0.0,0.0,816666.0,1995-11-05,29.0,177.0
14017,Ali Maaloul,12,Tunisia,LB,Ali Maâloul,175cm,78kg,(Age: 35-090d),1.0,,,,,,,,,0.0,0.0,1511111.0,1990-01-01,35.0,175.0
3263,Hannibal Mejbri,8,Tunisia,AM,Hannibal Mejbri,154cm,69kg,(Age: 22-070d),2.5,,,,,,,,,0.5,1.0,4000000.0,2003-01-21,22.0,183.0
14019,Yassine Meriah,4,Tunisia,MCB,Yassine Meriah,180cm,79kg,(Age: 31-273d),0.667,6.5,3.0,47.75,0.275,0.13,0.045,0.1,,0.0,0.0,2415384.0,1993-07-02,31.0,188.0
14023,Mohamed Ali Ben Romdhane,15,Tunisia,CM,Mohamed Ali Ben Romdhane,182cm,77kg,(Age: 25-207d),2.5,25.0,13.0,52.0,2.45,1.28,0.08,0.15,,0.5,0.5,982142.0,1999-09-06,25.0,185.0
14030,Anis Slimane,25,Tunisia,CM,Anis Ben Slimane,186cm,82kg,(Age: 24-016d),2.0,26.667,8.333,28.133,1.787,0.507,0.107,0.397,,0.0,0.0,1221875.0,2001-03-16,24.0,188.0
9824,Montassar Talbi,3,Tunisia,LCB,Montassar Talbi,190cm,83kg,(Age: 26-310d),0.333,13.0,2.333,19.2,0.557,0.097,0.023,0.167,,0.0,0.0,637500.0,1998-05-26,26.0,190.0
8420,Papu Gómez,17,Argentina,AM,Papu Gómez,165cm,68kg,,4.75,44.0,18.75,43.875,2.605,1.127,0.133,0.305,21.125,0.0,0.0,13777777.0,1988-02-15,37.0,167.0
7757,Thiago Almada,16,Argentina,AM,Thiago Almada,170cm,62kg,(Age: 23-340d),4.667,50.333,17.333,35.733,2.503,0.883,0.093,0.257,22.5,0.333,0.667,16333333.0,2001-04-26,23.0,171.0
1389,Angel Correa,15,Argentina,CF,Ángel Correa,173cm,69kg,(Age: 30-023d),7.25,44.25,18.25,40.45,1.94,0.802,0.155,0.373,17.875,0.0,0.0,34307692.0,1995-03-09,30.0,171.0
4590,Exequiel Palacios,14,Argentina,CM,Exequiel Palacios,177cm,69kg,(Age: 26-178d),1.0,12.0,2.667,18.9,1.05,0.223,0.08,0.375,25.6,0.0,0.0,16659090.0,1998-10-05,26.0,178.0
3868,Ángel Di María,11,Argentina,RW,Ángel Di María,180cm,69kg,(Age: 37-046d),7.25,70.0,22.75,33.225,3.175,1.045,0.098,0.297,20.45,0.25,0.5,33416666.0,1988-02-14,37.0,178.0
13903,Franco Armani,1,Argentina,GK,Franco Armani,189cm,84kg,(Age: 38-167d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6125000.0,1986-10-16,38.0,189.0
144,Emiliano Martínez,23,Argentina,GK,Emiliano Martínez,193cm,84kg,(Age: 32-211d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12471428.0,1992-09-02,32.0,195.0
11,Nicolás Otamendi,19,Argentina,MCB,Nicolás Otamendi,183cm,82kg,(Age: 37-048d),0.75,17.25,4.0,24.425,0.83,0.202,0.048,0.155,10.35,0.0,0.0,20500000.0,1988-02-12,37.0,183.0
8023,Lisandro Martinez,25,Argentina,LCB,Lisandro Martínez,178cm,77kg,(Age: 27-073d),2.0,34.0,9.0,24.95,1.567,0.412,0.065,0.295,,0.0,0.0,17100000.0,1998-01-18,27.0,175.0
5116,Cristian Romero,13,Argentina,RCB,Cristian Romero,185cm,82kg,(Age: 26-339d),1.5,13.75,4.75,34.575,0.52,0.18,0.12,0.352,12.6,0.0,0.0,18104166.0,1998-04-27,26.0,185.0
9178,Marcos Acuña,8,Argentina,LWB,Marcos Acuña,172cm,73kg,(Age: 33-155d),1.25,19.5,5.0,24.8,0.76,0.193,0.07,0.327,21.1,0.0,0.0,14583333.0,1991-10-28,33.0,172.0
13222,Nahuel Molina,26,Argentina,RWB,Nahuel Molina,175cm,69kg,(Age: 26-360d),2.5,20.5,7.25,33.05,1.025,0.348,0.087,0.235,19.45,0.0,0.0,4340909.0,1998-04-06,26.0,175.0
11856,Enzo Fernandez,24,Argentina,CM,Enzo Fernández,178cm,78kg,(Age: 24-074d),1.5,16.0,5.5,34.15,1.85,0.625,0.065,0.195,,0.5,0.5,4666666.0,2001-01-17,24.0,178.0
453,Alexis Mac Allister,20,Argentina,CM,Alexis Mac Allister,174cm,72kg,(Age: 26-098d),2.333,35.0,8.0,26.1,2.47,0.717,0.043,0.247,22.25,0.667,1.0,9277777.0,1998-12-24,26.0,176.0
6895,Rodrigo de Paul,7,Argentina,CM,Rodrigo De Paul,178cm,69kg,(Age: 30-312d),7.0,67.5,20.75,31.85,2.06,0.64,0.09,0.28,24.1,1.5,2.25,27250000.0,1994-05-24,30.0,180.0
10715,Julian Alvarez,9,Argentina,CF,Julián Álvarez,173cm,69kg,(Age: 25-060d),18.0,65.0,32.0,49.2,3.68,1.81,0.28,0.56,,0.0,1.0,10875000.0,2000-01-31,25.0,170.0
1531,Lionel Messi,10,Argentina,CF,Lionel Messi,170cm,72kg,(Age: 37-281d),24.25,149.75,64.75,41.925,4.922,2.107,0.133,0.31,19.975,3.0,3.75,124200000.0,1987-06-24,37.0,170.0
13226,German Pezzella,6,Argentina,RCB,Germán Pezzella,187cm,82kg,(Age: 33-278d),1.75,23.75,5.25,21.7,0.82,0.188,0.07,0.362,11.725,0.0,0.0,12636363.0,1991-06-27,33.0,187.0
3856,Leandro Paredes,5,Argentina,DM,Leandro Paredes,182cm,74kg,(Age: 30-276d),0.5,16.0,3.5,21.625,1.38,0.3,0.043,0.168,27.8,0.0,0.0,24727272.0,1994-06-29,30.0,180.0
8419,Gonzalo Montiel,4,Argentina,RB,Gonzalo Montiel,180cm,73kg,(Age: 28-090d),0.5,9.5,5.0,42.15,0.58,0.28,0.1,0.5,17.1,0.0,0.0,10944444.0,1997-01-01,28.0,175.0
1706,Geronimo Rulli,12,Argentina,GK,Gerónimo Rulli,189cm,83kg,(Age: 32-316d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125000.0,1992-05-20,32.0,189.0
8025,Nicolas Tagliafico,3,Argentina,LB,Nicolás Tagliafico,172cm,64kg,(Age: 32-213d),2.0,29.333,8.333,28.933,1.527,0.437,0.087,0.29,,0.0,0.0,21000000.0,1992-08-31,32.0,171.0
8138,Lautaro Martinez,22,Argentina,CF,Lautaro Martínez,174cm,72kg,(Age: 27-222d),14.5,101.25,35.75,34.575,4.237,1.465,0.12,0.34,14.675,2.0,3.0,56400000.0,1997-08-22,27.0,174.0
8058,Paulo Dybala,21,Argentina,CF,Paulo Dybala,175cm,73kg,(Age: 31-137d),7.5,77.5,26.5,33.4,3.767,1.265,0.082,0.253,20.725,0.75,1.0,81214285.0,1993-11-15,31.0,177.0
68,Juan Foyth,2,Argentina,RB,Juan Foyth,190cm,77kg,(Age: 27-079d),0.667,3.667,1.0,19.433,0.257,0.063,0.14,0.75,10.167,0.0,0.0,11958333.0,1998-01-12,27.0,187.0
1877,Guido Rodríguez,18,Argentina,DM,Guido Rodríguez,185cm,78kg,(Age: 30-354d),1.25,21.0,6.25,29.225,1.062,0.295,0.065,0.242,20.9,0.0,0.0,12750000.0,1994-04-12,30.0,185.0
