playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,Market Value,birth_date,age,height_cm
133,Bruno Fernandes,8,Portugal,AM,Bruno Fernandes,173cm,64kg,(Age: 30-280d),11.0,73.5,25.5,34.55,3.02,1.045,0.09,0.268,23.55,4.25,5.0,43.0,24.5,25.0,14.5,25.5,0.5,55687500,,,
1907,Vitinha,16,Portugal,CM,Vitinha,178cm,73kg,(Age: 25-092d),7.0,46.0,19.0,41.3,2.81,1.16,0.15,0.37,15.3,0.0,0.0,19.0,12.0,13.0,7.0,19.0,0.0,5400000,,,
2066,Ruben Dias,4,Portugal,LCB,Rúben Dias,186cm,82kg,(Age: 28-032d),1.667,16.333,4.667,29.667,0.543,0.15,0.1,0.413,10.267,0.0,0.0,31.333,20.667,24.0,29.333,89.0,0.333,40321428,,,
8079,Matheus Nunes,23,Portugal,CM,Matheus Nunes,183cm,78kg,(Age: 26-292d),2.0,14.0,3.667,19.533,0.8,0.187,0.11,0.55,22.5,0.0,0.0,24.0,14.667,14.667,18.0,13.667,0.333,9000000,,,
227,Rui Patrício,1,Portugal,GK,Rui Patrício,189cm,86kg,(Age: 37-120d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.0,6.25,3.0,14800000,1988-02-15,37,190
4912,André Silva,9,Portugal,CF,André Silva,185cm,74kg,(Age: 29-221d),17.0,73.0,32.0,42.333,3.02,1.29,0.18,0.433,12.367,3.667,3.667,10.333,4.333,13.333,4.333,11.333,0.0,30692307,,,
1393,Joao Felix,11,Portugal,CF,João Félix,180cm,63kg,(Age: 25-217d),9.0,51.75,18.5,36.475,2.925,1.055,0.17,0.46,16.9,0.25,0.5,9.0,4.75,4.75,6.5,4.75,0.25,63294117,,,
11853,Antonio Silva,24,Portugal,RCB,António Montez,,,(Age: 23-259d),,,,,,,,,,,,,,,,,,100000,,,
8077,Joao Palhinha,6,Portugal,DM,João Palhinha,190cm,77kg,(Age: 29-341d),2.0,23.5,6.5,30.475,1.025,0.302,0.11,0.335,16.575,0.0,0.0,79.25,49.0,32.5,31.0,30.0,0.75,10253846,,,
4666,Raphaël Guerreiro,5,Portugal,LB,Raphaël Guerreiro,170cm,67kg,(Age: 31-175d),4.75,36.0,13.5,37.325,1.675,0.63,0.122,0.325,21.45,0.25,0.25,33.5,17.0,18.25,28.25,20.75,0.75,27916666,,,
127,Diogo Dalot,2,Portugal,RB,Diogo Dalot,184cm,76kg,(Age: 26-089d),0.333,12.667,3.0,26.933,0.937,0.203,0.033,0.1,22.233,0.0,0.0,37.0,23.333,19.0,21.333,45.333,0.333,12729166,1999-03-18,26,183
8555,Otavio,25,Portugal,CM,Otávio,171cm,64kg,(Age: 30-126d),2.75,34.75,8.0,22.95,1.385,0.318,0.08,0.345,19.65,0.25,0.25,72.75,44.25,34.5,20.5,14.5,0.0,15409090,,,
3857,Danilo Pereira,13,Portugal,LCB,Danilo Pereira,188cm,66kg,(Age: 33-279d),3.0,23.667,7.0,31.467,1.13,0.333,0.147,0.427,13.4,0.0,0.0,28.333,16.333,16.333,32.0,31.667,2.0,23454545,1991-09-09,33,188
9980,Daniel-Kofi Kyereh,8,Ghana,AM,,,,,,,,,,,,,,,,,,,,,,894642,,,
1975,Denis Odoi,3,Ghana,RB,Denis Odoi,178cm,66kg,(Age: 37-019d),0.667,11.333,2.333,24.167,0.633,0.15,0.133,0.417,15.0,0.0,0.0,28.667,19.0,20.667,19.667,51.0,0.0,1430000,,,
1363,Inaki Williams,19,Ghana,CF,Iñaki Williams,186cm,77kg,(Age: 31-000d),8.25,66.75,26.25,39.425,2.162,0.838,0.113,0.285,14.375,0.75,1.0,16.75,8.75,17.75,5.0,26.0,0.0,32333333,,,
213,Daniel Amartey,18,Ghana,RCB,Daniel Amartey,182cm,76kg,,0.333,3.0,1.0,36.1,0.337,0.1,0.11,0.333,21.367,0.0,0.0,18.333,10.667,14.667,16.667,49.0,1.667,5458333,,,
7192,Antoine Semenyo,25,Ghana,CF,Antoine Semenyo,180cm,69kg,(Age: 25-159d),5.0,58.0,19.0,31.25,2.325,0.775,0.075,0.24,17.4,0.0,0.0,41.5,24.5,30.0,13.0,19.0,0.0,964285,,,
4020,Kamaldeen Sulemana,22,Ghana,LW,Kamaldeen Sulemana,175cm,69kg,(Age: 23-120d),6.0,44.0,18.0,40.233,2.817,1.153,0.153,0.393,20.5,0.333,0.667,23.0,16.0,10.0,4.333,5.0,0.0,8016666,,,
444,Tariq Lamptey,2,Ghana,RB,Tariq Lamptey,175cm,68kg,(Age: 24-258d),0.333,9.0,2.0,18.133,0.673,0.143,0.057,0.25,19.067,0.0,0.0,20.0,13.333,9.0,18.667,17.333,0.333,12385714,,,
4408,Salis Abdul Samed,21,Ghana,CM,Salis Abdul Samed,180cm,60kg,(Age: 25-081d),1.0,18.0,5.0,27.8,0.66,0.18,0.06,0.2,21.5,0.0,0.0,43.0,23.0,18.0,42.0,15.0,0.0,621428,,,
4404,Alidu Seidu,26,Ghana,RCB,Alidu Seidu,173cm,68kg,(Age: 25-011d),0.0,8.0,1.0,12.7,0.655,0.085,0.0,0.0,22.5,0.0,0.0,34.0,24.0,25.0,35.0,49.0,1.0,537500,,,
14039,Daniel Afriyie,13,Ghana,LW,Daniel Afriyie,,,(Age: 23-354d),2.0,43.0,10.0,23.3,1.99,0.46,0.05,0.2,,0.0,0.0,,,,,,,75000,,,
1453,Joseph Aidoo,15,Ghana,RCB,Joseph Aidoo,184cm,79kg,(Age: 29-259d),0.25,10.0,1.25,11.675,0.42,0.043,0.018,0.11,12.85,0.0,0.0,39.25,27.0,21.25,42.75,102.0,2.5,5142857,,,
5085,Abdul Rahman Baba,17,Ghana,LB,Baba Rahman,179cm,69kg,(Age: 30-348d),0.5,12.0,5.0,41.7,0.42,0.17,0.0,0.0,22.3,0.0,0.0,83.0,49.0,42.0,39.0,75.0,1.0,4311111,,,
11843,Issahaku Fatawu,7,Ghana,AM,Abdul Fatawu Issahaku,177cm,73kg,(Age: 21-099d),3.0,44.0,10.0,29.25,2.21,0.63,0.04,0.2,25.9,0.0,0.0,41.0,28.5,23.5,12.0,25.5,0.0,300000,,,
483,Jordan Ayew,9,Ghana,LW,Jordan Ayew,182cm,81kg,(Age: 33-277d),3.5,36.5,11.5,29.425,1.6,0.438,0.083,0.295,15.95,0.0,0.0,42.75,27.25,26.5,13.25,13.5,0.0,7954545,,,
8031,Mohammed Kudus,20,Ghana,RW,Mohammed Kudus,177cm,74kg,(Age: 24-317d),7.5,39.5,12.5,29.45,2.455,0.73,0.17,0.6,20.3,1.5,1.5,20.0,19.5,3.0,9.0,1.0,1.0,6544444,2000-08-02,24,177
4231,Alexander Djiku,23,Ghana,RCB,Alexander Djiku,182cm,73kg,(Age: 30-310d),0.75,14.5,4.5,28.7,0.54,0.17,0.065,0.32,14.4,0.0,0.0,51.0,36.75,32.0,72.5,114.75,2.25,7090909,1994-08-09,30,182
9096,Kamal Sowah,24,Ghana,RW,Kamal Sowah,179cm,66kg,(Age: 25-157d),5.5,74.0,28.0,37.8,2.19,0.83,0.11,0.29,21.2,0.0,0.0,47.0,32.0,22.0,16.0,10.0,0.0,1504545,,,
1910,Mohammed Salisu,4,Ghana,LCB,Mohammed Salisu,191cm,82kg,(Age: 26-059d),0.333,11.667,3.667,25.6,0.463,0.137,0.047,0.333,11.667,0.0,0.0,53.0,30.667,34.333,43.333,115.333,2.333,6938461,,,
14038,Elisha Owusu,6,Ghana,DM,Elisha Owusu,179cm,62kg,(Age: 27-220d),0.0,6.667,1.0,16.667,0.42,0.08,0.0,0.0,27.133,0.0,0.0,41.0,28.333,19.0,33.0,11.667,0.0,4675000,,,
14040,Andre Ayew,10,Ghana,AM,André Ayew,176cm,72kg,(Age: 35-180d),12.0,80.333,28.667,36.267,2.173,0.783,0.113,0.31,15.35,3.333,3.333,51.5,27.333,26.0,14.667,64.0,0.5,7936363,,,
14036,Abdul Nurudeen,16,Ghana,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,106250,,,
1380,Thomas Partey,5,Ghana,CM,Thomas Partey,185cm,78kg,(Age: 32-002d),1.667,34.0,7.0,20.3,1.537,0.303,0.047,0.2,25.333,0.0,0.0,52.333,30.333,23.667,31.333,31.333,3.0,37538461,,,
14034,Lawrence Ati Zigi,1,Ghana,GK,Lawrence Ati-Zigi,188cm,83kg,(Age: 28-198d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,885714,,,
14035,Ibrahim Danlad,12,Ghana,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,75000,,,
4265,Gideon Mensah,14,Ghana,LB,Gideon Mensah,183cm,66kg,,0.333,6.667,1.0,19.433,0.697,0.103,0.057,0.25,,0.0,0.0,,,,,,,1745454,1998-07-18,26,178
5178,Osman Bukari,11,Ghana,RW,Osman Bukari,170cm,68kg,(Age: 26-184d),3.0,36.0,14.5,41.75,2.34,0.955,0.09,0.21,18.3,0.0,0.0,16.0,7.5,15.0,7.5,1.0,0.0,1205000,,,
13930,Giorgian De Arrascaeta,10,Uruguay,AM,Giorgian De Arrascaeta,172cm,67kg,(Age: 31-014d),6.25,48.25,18.5,38.425,2.742,1.042,0.118,0.307,18.025,0.25,0.25,35.25,25.25,18.0,5.75,5.5,0.25,15000000,,,
156,Lucas Torreira,14,Uruguay,DM,Lucas Torreira,167cm,63kg,(Age: 29-124d),2.25,19.5,6.5,32.675,0.975,0.323,0.158,0.47,22.3,0.0,0.0,35.25,22.0,20.25,28.25,20.75,0.5,33000000,,,
7469,Facundo Torres,20,Uruguay,LW,Facundo Torres,178cm,71kg,(Age: 25-063d),6.333,52.0,13.0,25.0,1.81,0.45,0.15,0.62,20.9,0.333,0.333,36.0,25.0,29.0,12.0,10.0,0.0,1796875,,,
8009,Darwin Nunez,11,Uruguay,CF,Darwin Núñez,187cm,79kg,(Age: 25-356d),16.0,73.667,33.0,44.133,3.213,1.43,0.167,0.377,16.15,3.0,3.0,11.5,8.667,14.5,3.667,13.0,0.0,11977272,,,
13924,Sergio Rochet,23,Uruguay,GK,Sergio Rochet,190cm,82kg,(Age: 32-084d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,759090,,,
8133,Matias Vecino,5,Uruguay,CM,Matías Vecino,187cm,81kg,(Age: 33-295d),2.5,36.0,12.0,33.1,1.97,0.65,0.07,0.21,15.8,0.0,0.0,40.5,29.5,29.0,16.0,24.0,0.0,17650000,,,
2077,Edinson Cavani,21,Uruguay,CF,Edinson Cavani,184cm,73kg,(Age: 38-121d),5.667,27.667,9.667,34.4,2.09,0.727,0.167,0.46,12.9,0.667,1.0,7.667,4.333,6.0,3.333,10.0,0.0,30818181,,,
7584,Rodrigo Bentancur,6,Uruguay,CM,Rodrigo Bentancur,185cm,73kg,(Age: 27-355d),0.0,13.25,2.75,19.725,0.698,0.13,0.0,0.0,22.625,0.0,0.0,47.25,25.25,29.5,31.25,32.5,0.75,35461538,1997-06-25,27,187
13926,Diego Godin,3,Uruguay,MCB,Diego Godín,186cm,78kg,,0.5,9.5,2.0,16.65,0.6,0.07,0.04,0.25,11.05,0.0,0.0,39.0,19.5,24.0,34.5,81.5,0.0,15708333,,,
1684,Federico Valverde,15,Uruguay,CM,Federico Valverde,183cm,72kg,(Age: 26-328d),1.25,21.25,7.25,31.8,1.29,0.41,0.058,0.14,23.9,0.0,0.0,27.75,14.75,21.75,22.0,9.5,0.5,42636363,,,
8071,Sebastian Coates,19,Uruguay,LCB,Sebastián Coates,196cm,84kg,(Age: 34-251d),3.0,31.25,9.5,29.225,1.022,0.312,0.092,0.307,10.975,0.0,0.0,48.5,33.75,27.0,43.75,99.75,1.75,11090909,1990-10-07,34,196
13925,Sebastian Sosa,12,Uruguay,GK,Sebastián Sosa,183cm,71kg,(Age: 31-094d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.5,17.0,7.5,44.0,0.0,633333,1994-03-13,31,187
11961,Fernando Muslera,1,Uruguay,GK,Fernando Muslera,191cm,73kg,(Age: 38-364d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4625000,,,
1535,Luis Suarez,9,Uruguay,CF,Luis Suárez,182cm,84kg,(Age: 38-142d),13.5,76.667,34.667,45.767,3.21,1.473,0.183,0.403,17.167,1.5,1.75,7.667,4.0,7.0,2.333,12.667,0.0,38727272,1987-01-24,38,182
13928,Agustin Canobbio,24,Uruguay,RW,Agustín Canobbio,175cm,72kg,(Age: 26-257d),3.667,24.0,7.0,29.2,1.53,0.45,0.08,0.29,20.9,0.333,0.333,31.0,16.0,19.0,7.0,7.0,0.0,675000,,,
2075,Facundo Pellistri,8,Uruguay,RW,Facundo Pellistri,174cm,68kg,(Age: 23-177d),0.5,6.0,2.0,34.3,0.885,0.3,0.0,0.0,17.2,0.0,0.0,8.5,5.0,6.5,5.0,5.0,0.0,4160000,,,
1368,Jose Gimenez,2,Uruguay,RCB,José María Giménez,185cm,76kg,(Age: 30-146d),0.25,15.0,4.25,27.225,0.728,0.203,0.013,0.035,12.925,0.0,0.0,21.0,12.5,20.75,28.25,91.0,1.0,57769230,,,
13931,José Luis Rodríguez,26,Uruguay,RB,José Luis Rodríguez Bebanz,183cm,73kg,(Age: 28-093d),2.0,,,,,,,,,0.0,0.0,,,,,,,853571,,,
1836,Maxi Gomez,18,Uruguay,CF,Maxi Gómez,186cm,91kg,(Age: 28-305d),2.5,32.5,14.0,41.2,1.775,0.75,0.05,0.115,14.3,0.0,0.0,6.0,4.0,8.0,6.0,3.0,0.0,28538461,,,
1545,Mathí­as Olivera,16,Uruguay,LWB,Mathías Olivera,184cm,78kg,(Age: 27-227d),0.25,13.75,3.75,29.25,0.562,0.17,0.01,0.035,13.775,0.0,0.0,57.0,34.25,33.75,29.75,47.0,0.25,,,,
13927,Guillermo Varela,13,Uruguay,RWB,Guillermo Varela,171cm,68kg,(Age: 32-083d),0.0,3.5,1.0,35.0,0.215,0.06,0.0,0.0,,0.0,0.0,,18.0,,36.0,,,1712500,,,
12529,Matias Vina,17,Uruguay,LB,Matías Viña,176cm,71kg,(Age: 27-218d),2.0,15.0,3.0,20.85,0.765,0.155,0.03,0.165,19.25,0.0,0.0,49.0,32.5,26.5,31.0,38.0,0.0,4490000,,,
13462,Martín Cáceres,22,Uruguay,RCB,Martín Cáceres,180cm,78kg,(Age: 38-069d),1.0,7.333,2.333,27.15,0.453,0.117,0.135,0.665,17.6,0.0,0.0,14.333,7.0,11.333,13.0,29.667,0.667,1760000,,,
13929,Nicolas De La Cruz,7,Uruguay,CM,Nicolás De La Cruz,167cm,64kg,(Age: 28-014d),3.667,34.667,9.333,29.8,2.587,0.747,0.127,0.397,23.033,0.0,0.333,28.667,15.667,16.0,9.667,6.667,0.0,11812500,,,
8078,Manuel Ugarte,25,Uruguay,DM,Manuel Ugarte Ribeiro,182cm,73kg,(Age: 24-065d),0.75,11.5,1.5,9.4,0.76,0.09,0.03,0.33,24.85,0.0,0.0,47.5,20.5,28.5,26.0,11.5,0.0,2891666,,,
13919,Seung-ho Paik,8,South Korea,CM,Paik Seung-ho,182cm,78kg,(Age: 28-090d),2.0,18.0,3.5,20.85,1.52,0.32,0.04,0.25,,0.75,0.75,,7.5,,15.0,,,547222,,,
13915,Yu-min Cho,24,South Korea,RCB,,,,,,,,,,,,,,,,,,,,,,430555,,,
13921,Min-kyu Song,26,South Korea,LW,,,,,,,,,,,,,,,,,,,,,,693750,,,
13918,Sang-ho Na,17,South Korea,LW,Na Sang-ho,172cm,69kg,(Age: 28-307d),6.5,13.0,6.0,46.2,1.69,0.78,0.15,0.33,,2.0,2.0,,,,,,,700000,1996-08-12,28,173
13907,Seun-gyu Kim,1,South Korea,GK,Kim Seung-gyu,184cm,64kg,(Age: 34-258d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
4915,Hee-chan Hwang,11,South Korea,CF,Hwang Hee-chan,177cm,69kg,(Age: 29-140d),5.333,28.0,16.0,53.467,1.997,1.113,0.127,0.237,13.9,0.667,1.0,15.0,8.0,7.0,5.667,4.0,0.5,8769230,,,
1830,Kang-in Lee,18,South Korea,AM,Lee Kang-in,173cm,63kg,(Age: 24-116d),1.0,24.0,8.667,35.367,2.087,0.75,0.07,0.19,23.333,0.0,0.0,10.333,6.0,9.333,3.333,2.333,0.0,11841666,,,
4280,Ui-jo Hwang,16,South Korea,CF,Hwang Ui-jo,184cm,73kg,(Age: 32-291d),8.25,54.5,20.5,37.525,2.395,0.897,0.14,0.372,16.4,0.75,0.75,11.0,5.0,11.0,5.75,12.333,0.0,2695454,,,
5038,Jae-sung Lee,10,South Korea,AM,Lee Jae-sung,180cm,69kg,(Age: 32-309d),5.75,39.75,14.0,36.825,1.57,0.552,0.148,0.407,16.7,0.0,0.0,30.0,21.5,20.0,26.75,18.0,0.0,2288888,,,
13916,Chul Hong,14,South Korea,LB,Hong Chul,176cm,67kg,(Age: 34-271d),0.333,,,,,,,,,0.0,0.0,,,,,,,665625,1990-09-17,34,176
12502,Min Jae Kim,4,South Korea,RCB,Kim Min-jae,188cm,78kg,(Age: 28-212d),0.333,5.0,1.667,40.733,0.25,0.06,0.11,0.165,,0.0,0.0,,19.667,,36.0,,,1971428,,,
4795,Woo-yeong Jeong,25,South Korea,AM,Jeong Woo-yeong,180cm,72kg,(Age: 25-268d),3.333,25.0,10.0,43.4,1.653,0.683,0.163,0.377,17.0,0.0,0.0,12.0,5.0,8.0,6.333,11.0,0.0,2465909,,,
13911,Young-gwon Kim,19,South Korea,LCB,Kim Young-gwon,187cm,78kg,(Age: 35-108d),0.25,7.333,2.0,24.433,0.29,0.073,0.027,0.083,,0.0,0.0,,,,,,,795833,1990-02-27,35,186
13913,Tae-hwan Kim,23,South Korea,RB,Kim Tae-hwan,179cm,71kg,(Age: 35-326d),0.75,,,,,,,,,0.0,0.0,,,,,,,909375,,,
83,Heung-min Son,7,South Korea,LW,Son Heung-min,183cm,76kg,(Age: 32-342d),15.75,76.75,37.25,48.375,2.672,1.268,0.203,0.412,17.425,0.25,0.5,23.25,12.75,26.0,13.5,9.5,0.5,69916666,,,
13914,Jong-gyu Yoon,2,South Korea,RB,Yoon Jong-gyu,173cm,63kg,(Age: 27-087d),,,,,,,,,,,,,,,,,,378125,,,
13923,Gue-sung Cho,9,South Korea,CF,Cho Gue-sung,188cm,77kg,,7.0,,,,,,,,,2.333,2.333,,,,,,,525000,1998-01-25,27,188
1257,In-beom Hwang,6,South Korea,CM,Hwang In-beom,177cm,69kg,(Age: 28-268d),1.25,12.667,3.667,21.267,0.983,0.243,0.097,0.465,22.5,0.0,0.0,8.0,10.667,7.0,23.0,4.0,1.0,1743750,,,
13920,Jun-ho Son,13,South Korea,DM,Son Jun-ho,178cm,73kg,(Age: 33-034d),2.75,20.0,6.5,31.6,1.055,0.34,0.06,0.165,,0.25,0.25,,,,,,,1542857,,,
2443,Moon-hwan Kim,15,South Korea,RB,,,,,,,,,,,,,,,,,,,,,,712500,,,
13912,Jin-su Kim,3,South Korea,LB,Kim Jin-su,176cm,68kg,(Age: 33-002d),0.5,5.0,0.0,0.0,0.76,0.0,0.0,,,0.0,0.0,,,,,,,1033333,,,
13908,Bum-keun Song,12,South Korea,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,683333,,,
13922,Woo-young Jung,5,South Korea,CM,Jung Woo-young,186cm,78kg,(Age: 35-183d),1.667,15.0,2.333,15.75,0.803,0.127,0.075,0.46,,0.0,0.0,,,,,,,2465909,,,
13909,Hyeon-woo Jo,21,South Korea,GK,Jo Hyeon-woo,189cm,73kg,(Age: 33-263d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1466666,,,
13917,Chang-hoon Kwon,22,South Korea,RW,Kwon Chang-hoon,174cm,66kg,(Age: 30-350d),0.5,,,,,,,,,0.0,0.0,,,,,,,3872727,,,
13910,Kyung-won Kwon,20,South Korea,LCB,Kwon Kyung-won,189cm,78kg,(Age: 33-135d),1.5,11.0,3.0,27.3,0.87,0.24,0.18,0.67,,0.25,0.25,,,,,,,938888,1992-01-31,33,189
7138,Matt Smith,26,Wales,DM,Matthew Smith,175cm,71kg,(Age: 25-205d),0.5,13.5,2.5,17.85,0.785,0.135,0.025,0.125,20.1,0.0,0.0,5.0,20.0,5.0,51.0,6.0,0.0,933333,,,
1698,Gareth Bale,11,Wales,CF,Gareth Bale,185cm,73kg,,6.5,36.0,15.5,42.65,3.265,1.425,0.175,0.375,18.0,0.0,0.0,13.0,7.5,10.5,7.0,12.5,0.0,42866666,,,
6930,Adam Davies,21,Wales,GK,Adam Davies,191cm,74kg,(Age: 32-333d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,5.0,0.5,567857,1992-07-17,32,185
6935,Joe Allen,7,Wales,CM,Joe Allen,168cm,62kg,(Age: 35-093d),1.333,20.667,4.333,16.933,0.81,0.18,0.04,0.22,18.567,0.0,0.0,62.0,37.0,27.0,55.333,34.667,0.333,8054545,,,
462,Wayne Hennessey,1,Wales,GK,Wayne Hennessey,196cm,84kg,(Age: 38-142d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2920000,,,
8062,Aaron Ramsey,10,Wales,CM,Aaron Ramsey,182cm,72kg,(Age: 34-171d),2.5,26.0,10.0,38.95,2.19,0.84,0.095,0.255,16.0,0.0,0.0,21.0,14.5,15.5,9.0,10.0,1.0,28250000,1990-12-26,34,178
10039,Joe Morrell,16,Wales,CM,Joe Morrell,172cm,64kg,,0.333,12.333,4.667,45.1,0.6,0.273,0.017,0.043,29.7,0.0,0.0,12.0,31.333,4.0,30.0,8.0,0.0,425000,,,
2083,Joe Rodon,6,Wales,MCB,Joe Rodon,179cm,72kg,(Age: 27-236d),0.0,5.0,0.5,5.55,0.285,0.025,0.0,0.0,10.65,0.0,0.0,18.0,11.5,19.5,27.0,75.0,1.5,5022727,1997-10-22,27,193
13847,Dylan Levitt,23,Wales,CM,Dylan Levitt,181cm,73kg,(Age: 24-210d),5.0,27.0,10.0,37.0,1.2,0.44,0.19,0.5,,0.0,0.0,,,,,,,691666,,,
7955,Rubin Colwill,25,Wales,AM,Rubin Colwill,189cm,74kg,(Age: 23-049d),5.0,31.0,10.0,32.3,1.67,0.54,0.16,0.5,19.4,0.0,0.0,30.0,14.0,17.0,4.0,8.0,0.0,533333,,,
589,Neco Williams,3,Wales,LWB,Neco Williams,183cm,76kg,(Age: 24-063d),2.0,19.0,6.0,31.6,1.43,0.45,0.11,0.33,26.7,0.0,0.0,37.0,19.0,16.0,18.0,28.0,1.0,7333333,,,
7399,Ben Cabango,24,Wales,RCB,Ben Cabango,188cm,81kg,(Age: 25-016d),2.0,13.333,4.0,30.7,0.47,0.143,0.157,0.5,11.033,0.0,0.0,37.667,21.667,23.667,41.0,127.333,0.333,4666666,2000-05-30,25,186
6018,Connor Roberts,14,Wales,RWB,Connor Roberts,175cm,69kg,(Age: 29-265d),2.333,21.667,6.667,40.7,0.637,0.203,0.127,0.3,19.667,0.0,0.0,33.333,19.333,40.667,36.667,75.333,1.333,3309090,,,
7008,Brennan Johnson,9,Wales,CF,Brennan Johnson,178cm,73kg,(Age: 24-023d),13.0,87.0,35.0,40.1,2.195,0.89,0.13,0.325,16.6,2.0,2.5,40.0,27.5,32.0,15.0,12.0,1.0,700000,,,
308,Harry Wilson,8,Wales,CM,Harry Wilson,173cm,69kg,(Age: 28-085d),9.75,82.25,26.75,32.8,2.71,0.893,0.115,0.34,21.325,0.5,0.5,40.25,24.25,24.75,22.5,19.0,0.25,14192307,,,
7714,Mark Harris,19,Wales,CF,Mark Harris,182cm,74kg,(Age: 26-168d),2.75,15.5,6.5,48.65,1.225,0.585,0.255,0.49,16.45,0.0,0.0,7.0,3.5,8.5,1.5,5.5,0.0,625000,,,
7966,Kieffer Moore,13,Wales,CF,Kieffer Moore,196cm,83kg,(Age: 32-311d),11.667,76.667,26.333,34.933,2.7,0.95,0.123,0.347,13.567,2.0,2.0,18.667,10.667,19.333,7.667,39.667,0.0,2916666,,,
286,Chris Mepham,5,Wales,RCB,Chris Mepham,191cm,77kg,(Age: 27-222d),0.5,5.5,1.0,17.975,0.405,0.083,0.06,0.5,11.775,0.0,0.0,23.75,14.0,14.25,20.5,63.5,1.25,8150000,,,
1931,Ethan Ampadu,15,Wales,CM,Ethan Ampadu,175cm,69kg,(Age: 24-274d),0.0,7.0,1.5,21.45,0.29,0.065,0.0,0.0,19.75,0.0,0.0,62.0,39.5,44.5,50.0,81.5,1.5,10181818,,,
11018,Chris Gunter,2,Wales,RB,Chris Gunter,180cm,71kg,,0.333,6.0,0.667,8.333,0.277,0.02,0.043,0.5,20.4,0.0,0.0,29.0,19.0,9.0,22.667,57.0,0.0,1408333,,,
71,Ben Davies,4,Wales,LCB,Ben Davies,181cm,76kg,(Age: 32-052d),0.25,10.5,2.25,15.075,0.49,0.09,0.015,0.047,18.525,0.0,0.0,36.75,20.75,23.25,23.25,59.75,1.0,20000000,,,
10642,Jonathan Williams,18,Wales,AM,Jonny Williams,168cm,59kg,(Age: 31-249d),2.333,13.667,4.333,28.667,0.833,0.247,0.15,0.52,14.9,0.0,0.0,23.0,10.333,10.0,10.0,10.0,0.0,850000,,,
7175,Sorba Thomas,22,Wales,RW,Sorba Thomas,185cm,73kg,(Age: 25-297d),3.667,36.0,10.0,27.8,0.89,0.25,0.08,0.3,19.6,1.0,1.0,12.0,8.0,19.0,10.0,32.0,2.0,616666,1999-01-25,26,185
201,Danny Ward,12,Wales,GK,Danny Ward,191cm,87kg,(Age: 31-358d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,6545454,,,
137,Daniel James,20,Wales,CF,Daniel James,179cm,78kg,(Age: 27-217d),3.333,36.333,13.667,37.633,1.743,0.65,0.11,0.307,16.6,0.0,0.0,19.667,11.0,17.0,5.0,10.0,0.0,16327272,,,
7654,Tom Lockyer,17,Wales,RCB,Tom Lockyer,184cm,69kg,,1.25,14.0,3.0,20.167,0.473,0.097,0.037,0.177,11.9,0.0,0.0,34.667,20.0,32.0,46.0,111.667,1.0,971428,,,
